City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Gumia,IN,2021-06-07 04:26:09,23.7833,85.8167,95.16,35,97,7.4
293,Warri,NG,2021-06-07 04:26:10,5.5167,5.75,70.5,95,92,2.39
294,Severo-Kurilsk,RU,2021-06-07 04:22:51,50.6789,156.125,43.81,92,100,14.32
295,Aktau,KZ,2021-06-07 04:25:09,43.65,51.2,72.18,67,11,8.37
296,Riacho De Santana,BR,2021-06-07 04:26:10,-13.6092,-42.9389,68.16,75,84,5.68
297,Cervo,ES,2021-06-07 04:26:10,43.6702,-7.4101,57.96,88,45,9.01
298,Nikolskoye,RU,2021-06-07 04:21:57,59.7035,30.7861,64.8,71,87,2.8
299,Ketchikan,US,2021-06-07 04:23:42,55.3422,-131.6461,51.78,87,40,10.36
300,Trairi,BR,2021-06-07 04:24:52,-3.2778,-39.2689,76.42,85,7,7.16
301,Valdivia,CL,2021-06-07 04:25:33,-39.8142,-73.2459,37.49,97,93,2.06
302,Norman Wells,CA,2021-06-07 04:25:07,65.282,-126.8329,51.84,76,75,4.61
303,La Serena,CL,2021-06-07 04:26:11,-29.9078,-71.2542,54.91,82,90,3.44
304,Antofagasta,CL,2021-06-07 04:26:12,-23.65,-70.4,56.48,69,62,5.32
305,Banda Aceh,ID,2021-06-07 04:21:47,5.5577,95.3222,85.59,63,99,10.27
306,General Roca,AR,2021-06-07 04:22:26,-39.0333,-67.5833,46.8,47,96,7.56
307,Cidreira,BR,2021-06-07 04:26:12,-30.1811,-50.2056,62.29,78,91,13.02
308,Deep River,CA,2021-06-07 04:26:13,46.1001,-77.4995,71.35,89,68,4.88
309,Saint-Pierre,RE,2021-06-07 04:21:14,-21.3393,55.4781,71.24,88,90,21.85
310,Thinadhoo,MV,2021-06-07 04:26:13,0.5333,72.9333,83.39,72,52,12.48
311,Campbellton,CA,2021-06-07 04:26:13,48.0075,-66.6727,54.05,93,64,3.71
312,Angoche,MZ,2021-06-07 04:26:14,-16.2325,39.9086,72.34,73,96,11.01
313,Mogadishu,SO,2021-06-07 04:23:43,2.0371,45.3438,80.47,69,75,16.11
314,Madaba,JO,2021-06-07 04:26:14,31.5833,35.6667,68.68,53,0,1.99
315,Blackfoot,US,2021-06-07 04:26:14,43.1905,-112.345,70.61,44,23,3.78
316,Hamilton,US,2021-06-07 04:24:58,39.1834,-84.5333,72.79,92,1,6.2
317,Zhigansk,RU,2021-06-07 04:22:35,66.7697,123.3711,45.99,85,100,19.91
318,Husavik,IS,2021-06-07 04:24:44,66.0449,-17.3389,44.51,72,33,9.24
319,Vitim,RU,2021-06-07 04:26:15,59.4511,112.5578,62.15,27,39,10.67
320,Havoysund,NO,2021-06-07 04:26:15,70.9963,24.6622,52.68,58,10,8.34
321,Fairbanks,US,2021-06-07 04:26:16,64.8378,-147.7164,70.14,43,1,5.75
322,Timra,SE,2021-06-07 04:26:16,62.487,17.3257,60.67,88,90,4.61
323,Skibbereen,IE,2021-06-07 04:26:16,51.55,-9.2667,48.0,89,69,6.76
324,Bethel,US,2021-06-07 04:26:17,41.3712,-73.414,77.29,77,20,0.0
325,Bereda,ES,2021-06-07 04:26:17,43.2686,-7.5406,53.91,96,86,3.62
326,Krasnoarmeyskiy,RU,2021-06-07 04:26:17,47.0114,42.2072,59.77,82,100,11.12
327,Shu,KZ,2021-06-07 04:26:18,43.5983,73.7614,87.21,27,1,5.88
328,Shahreza,IR,2021-06-07 04:25:28,32.0339,51.8794,82.89,11,0,6.69
329,Aleksandrov Gay,RU,2021-06-07 04:26:18,50.147,48.5704,66.94,69,39,6.15
330,Flagstaff,US,2021-06-07 04:24:22,35.1981,-111.6513,65.12,25,1,1.99
331,Carutapera,BR,2021-06-07 04:26:18,-1.195,-46.02,74.73,93,22,5.14
332,Kualakapuas,ID,2021-06-07 04:26:19,-3.0091,114.3876,87.96,48,45,3.38
333,Abatskoye,RU,2021-06-07 04:26:19,56.2875,70.4555,68.99,51,8,10.4
334,Pyapon,MM,2021-06-07 04:26:19,16.2833,95.6833,82.35,76,100,7.67
335,Togur,RU,2021-06-07 04:26:20,58.3631,82.8265,57.45,64,100,7.47
336,Burns Lake,CA,2021-06-07 04:26:20,54.2331,-125.7533,49.42,56,100,4.76
337,Miranda,CO,2021-06-07 04:26:20,3.2499,-76.2281,66.33,94,100,4.52
338,Daru,PG,2021-06-07 04:26:21,-9.0763,143.2092,78.37,89,93,17.29
339,Pithiviers,FR,2021-06-07 04:26:21,48.1667,2.25,56.95,73,100,5.35
340,Ormstown,CA,2021-06-07 04:26:22,45.1334,-73.9992,82.54,76,65,14.45
341,Sao Filipe,CV,2021-06-07 04:26:22,14.8961,-24.4956,73.24,77,9,10.85
342,Mitu,CO,2021-06-07 04:26:22,1.1983,-70.1733,71.51,99,100,1.92
343,Yinchuan,CN,2021-06-07 04:26:23,38.4681,106.2731,82.98,26,26,4.05
344,Clyde River,CA,2021-06-07 04:26:23,70.4692,-68.5914,35.83,87,90,16.11
345,Sinegorye,RU,2021-06-07 04:26:23,62.0788,150.477,61.16,50,100,1.83
346,Parana,AR,2021-06-07 04:26:24,-31.732,-60.5238,49.55,79,6,8.23
347,Kankon,IN,2021-06-07 04:26:24,15.0167,74.0167,84.0,70,57,5.14
348,Srednekolymsk,RU,2021-06-07 04:26:24,67.45,153.6833,51.93,53,95,12.91
349,Aksarka,RU,2021-06-07 04:26:25,66.5606,67.7975,42.94,45,11,5.88
350,Ponta Delgada,PT,2021-06-07 04:26:25,37.7333,-25.6667,63.32,88,20,0.0
351,Naze,JP,2021-06-07 04:21:33,28.3667,129.4833,77.92,93,100,8.01
352,Ancud,CL,2021-06-07 04:23:43,-41.8697,-73.8203,53.22,89,100,17.34
353,Yar-Sale,RU,2021-06-07 04:26:11,66.8333,70.8333,41.65,52,92,9.89
354,Presidente Medici,BR,2021-06-07 04:26:25,-11.1753,-61.9014,73.35,79,88,2.62
355,Chipata,ZM,2021-06-07 04:26:26,-13.6333,32.65,48.24,96,53,6.42
356,Hede,CN,2021-06-07 04:24:34,33.7681,120.2517,98.78,13,100,14.76
357,Alta Floresta,BR,2021-06-07 04:26:26,-9.8756,-56.0861,73.02,64,100,3.71
358,Santa Fe,AR,2021-06-07 04:26:27,-31.6333,-60.7,50.0,74,6,4.0
359,Leh,IN,2021-06-07 04:26:28,34.1667,77.5833,55.13,19,0,3.27
360,Asau,RO,2021-06-07 04:22:15,46.4333,26.4,54.39,88,26,3.87
361,Lavrentiya,RU,2021-06-07 04:24:14,65.5833,-171.0,34.74,85,89,6.02
362,Nhulunbuy,AU,2021-06-07 04:26:28,-12.2333,136.7667,81.21,74,75,11.5
363,Mange,SL,2021-06-07 04:26:29,8.9167,-12.85,75.6,94,100,1.48
364,Springdale,US,2021-06-07 04:22:05,36.1867,-94.1288,69.01,93,1,5.14
365,Hay River,CA,2021-06-07 04:26:29,60.8156,-115.7999,44.58,76,75,3.44
366,Nemuro,JP,2021-06-07 04:25:23,43.3236,145.575,70.23,84,36,6.35
367,Tefe,BR,2021-06-07 04:26:30,-3.3542,-64.7114,75.13,88,78,2.55
368,Sagauli,IN,2021-06-07 04:26:30,26.7833,84.7333,96.01,36,51,4.43
369,Nyandoma,RU,2021-06-07 04:26:30,61.669,40.1991,48.07,65,60,9.55
370,Avanigadda,IN,2021-06-07 04:26:31,16.0215,80.9181,93.34,45,39,10.38
371,Manica,FR,2021-06-07 04:26:31,49.0,-1.1667,51.21,96,59,1.5
372,Takaka,NZ,2021-06-07 04:26:31,-40.85,172.8,60.98,89,98,4.32
373,Lazaro Cardenas,MX,2021-06-07 04:26:32,17.9583,-102.2,81.32,79,92,4.38
374,Puerto Cabello,VE,2021-06-07 04:26:32,10.4731,-68.0125,77.95,82,100,4.74
375,Boda,CF,2021-06-07 04:26:32,4.3189,17.4695,68.29,97,91,2.57
376,La Cruz,MX,2021-06-07 04:26:33,23.9167,-106.9,78.48,89,39,1.32
377,Jashpurnagar,IN,2021-06-07 04:26:33,22.9,84.15,92.89,32,21,12.64
378,Mount Pleasant,US,2021-06-07 04:24:30,32.7941,-79.8626,79.0,94,90,3.0
379,Chippewa Falls,US,2021-06-07 04:25:04,44.9369,-91.3929,78.98,67,1,11.43
380,Bada,RU,2021-06-07 04:26:34,51.392,109.8717,45.97,93,100,2.68
381,Faanui,PF,2021-06-07 04:25:38,-16.4833,-151.75,81.28,76,31,11.07
382,Bengkulu,ID,2021-06-07 04:22:45,-3.8004,102.2655,83.35,67,54,3.69
383,Saskylakh,RU,2021-06-07 04:26:34,71.9167,114.0833,44.83,42,99,7.11
384,Majenang,ID,2021-06-07 04:26:34,-7.2975,108.7642,87.71,62,76,4.27
385,Road Town,VG,2021-06-07 04:26:35,18.4167,-64.6167,80.69,76,100,19.33
386,Kitaibaraki,JP,2021-06-07 04:26:35,36.7833,140.75,86.9,57,100,6.49
387,Aklavik,CA,2021-06-07 04:24:50,68.2191,-135.0107,45.32,41,11,9.1
388,Anito,PH,2021-06-07 04:26:36,12.4497,125.2886,86.31,66,100,3.29
389,Mengyin,CN,2021-06-07 04:26:36,35.7069,117.9264,94.33,22,100,14.99
390,Gonaives,HT,2021-06-07 04:26:36,19.45,-72.6833,77.45,82,5,6.38
391,Tsabong,BW,2021-06-07 04:26:36,-26.0217,22.401,46.15,61,0,12.62
392,Sola,VU,2021-06-07 04:26:37,-13.8833,167.55,80.33,74,73,13.98
393,Cairns,AU,2021-06-07 04:23:37,-16.9167,145.7667,82.11,66,90,10.36
394,Papara,BR,2021-06-07 04:26:37,-3.9839,-38.7273,77.4,91,29,2.89
395,Ligayan,PH,2021-06-07 04:26:38,4.6533,119.4706,82.54,72,86,7.31
396,Minot,US,2021-06-07 04:22:01,48.2325,-101.2963,64.62,32,1,11.5
397,Leningradskiy,RU,2021-06-07 04:25:18,69.3833,178.4167,43.95,65,9,17.09
398,Saint-Augustin,CA,2021-06-07 04:26:38,51.226,-58.6502,46.98,80,100,8.93
399,Hornepayne,CA,2021-06-07 04:26:38,49.2138,-84.7705,69.93,66,0,13.98
400,Sheridan,US,2021-06-07 04:26:39,44.8333,-106.9173,73.65,51,1,1.01
401,Glendive,US,2021-06-07 04:26:39,47.1053,-104.7125,62.49,38,1,6.91
402,Rasht,IR,2021-06-07 04:24:30,37.2808,49.5832,69.62,100,90,4.61
403,Pevek,RU,2021-06-07 04:26:40,69.7008,170.3133,50.94,59,4,15.23
404,Ambilobe,MG,2021-06-07 04:22:28,-13.2,49.05,70.43,88,63,3.42
405,Gravdal,NO,2021-06-07 04:26:40,68.1214,13.5031,51.69,93,75,2.3
406,Pacific Grove,US,2021-06-07 04:26:40,36.6177,-121.9166,59.02,79,90,3.0
407,Sioux Lookout,CA,2021-06-07 04:26:41,50.1001,-91.917,68.38,56,1,8.05
408,San Quintin,MX,2021-06-07 04:26:41,30.4833,-115.95,67.44,78,33,6.71
409,Bonanza,NI,2021-06-07 04:26:42,14.0289,-84.591,71.38,99,14,0.96
410,Broken Hill,AU,2021-06-07 04:26:42,-31.95,141.4333,62.31,39,65,18.41
411,Zhigalovo,RU,2021-06-07 04:26:42,54.8097,105.1578,63.36,34,90,4.92
412,Pyay,MM,2021-06-07 04:26:43,18.8167,95.2167,96.66,43,96,5.55
413,Port Moresby,PG,2021-06-07 04:26:43,-9.4431,147.1797,85.42,70,40,17.27
414,Kieta,PG,2021-06-07 04:26:43,-6.2167,155.6333,84.42,72,21,4.59
415,Vezirkopru,TR,2021-06-07 04:26:44,41.1436,35.4547,55.89,78,22,1.66
416,Boras,SE,2021-06-07 04:26:44,57.721,12.9401,61.83,90,86,1.48
417,Colac,AU,2021-06-07 04:26:44,-38.3333,143.5833,63.16,55,100,19.69
418,Kutum,SD,2021-06-07 04:26:44,14.2,24.6667,73.6,20,15,3.33
419,Changji,CN,2021-06-07 04:26:45,44.0167,87.3167,74.19,28,0,7.92
420,Seydi,TM,2021-06-07 04:26:45,39.4816,62.9137,92.73,18,36,15.7
421,Gayduk,RU,2021-06-07 04:26:45,44.7849,37.7005,62.08,85,99,10.02
422,Mitsamiouli,KM,2021-06-07 04:26:46,-11.3847,43.2844,78.3,69,11,13.44
423,Tokur,RU,2021-06-07 04:26:46,53.1333,132.9,68.88,44,70,7.9
424,Albert,FR,2021-06-07 04:26:46,50.0009,2.651,51.98,96,20,6.91
425,Paso De Carrasco,UY,2021-06-07 04:26:47,-34.8603,-56.0522,48.34,87,75,6.91
426,Rognan,NO,2021-06-07 04:26:47,67.0953,15.3878,55.76,89,100,3.4
427,Labuhan,ID,2021-06-07 04:26:20,-6.8844,112.2051,87.35,61,91,2.19
428,Inirida,CO,2021-06-07 04:26:48,3.8653,-67.9239,72.05,99,63,2.89
429,Pampas,PE,2021-06-07 04:26:48,-12.4,-74.9,48.0,88,86,0.29
430,Mandalgovi,MN,2021-06-07 04:26:48,45.7625,106.2708,55.81,47,0,16.71
431,Oranjestad,AW,2021-06-07 04:26:49,12.524,-70.027,82.35,83,20,4.0
432,Bumba,CD,2021-06-07 04:26:49,2.1833,22.4667,70.75,96,100,0.98
433,Winfield,US,2021-06-07 04:26:49,37.2398,-96.9956,74.77,83,20,5.75
434,Tadine,NC,2021-06-07 04:26:50,-21.55,167.8833,71.71,65,100,14.54
435,Madang,PG,2021-06-07 04:26:50,-5.2246,145.7966,80.35,80,100,4.05
436,Mercedes,AR,2021-06-07 04:26:50,-34.6515,-59.4307,50.86,86,91,6.51
437,Laguna,US,2021-06-07 04:22:17,38.421,-121.4238,79.18,44,1,5.99
438,Tezu,IN,2021-06-07 04:26:50,27.9167,96.1667,75.47,95,97,2.21
439,Pochutla,MX,2021-06-07 04:26:51,15.7432,-96.4661,77.83,88,100,4.74
440,Meridian,US,2021-06-07 04:26:00,43.6121,-116.3915,65.25,36,1,4.0
441,Fairview,US,2021-06-07 04:24:06,40.8126,-73.999,82.22,62,20,3.44
442,Kampot,KH,2021-06-07 04:26:52,10.6167,104.1833,77.05,86,100,11.27
443,Teya,RU,2021-06-07 04:26:52,60.3778,92.6267,53.94,63,83,13.76
444,Belawan,ID,2021-06-07 04:26:52,3.7755,98.6832,88.09,63,79,3.04
445,Naryan-Mar,RU,2021-06-07 04:22:32,67.6713,53.087,40.48,55,95,15.39
446,Kangaatsiaq,GL,2021-06-07 04:26:53,68.3065,-53.4641,37.06,87,27,9.35
447,Prince Albert,CA,2021-06-07 04:22:48,53.2001,-105.7677,49.95,100,20,4.61
448,Radhanpur,IN,2021-06-07 04:26:53,23.8333,71.6,91.89,53,6,12.12
449,Nanortalik,GL,2021-06-07 04:24:01,60.1432,-45.2371,42.28,76,100,7.49
450,Maumere,ID,2021-06-07 04:26:54,-8.6199,122.2111,82.36,72,63,3.29
451,Verkhniy Uslon,RU,2021-06-07 04:26:54,55.7701,48.9823,70.02,68,1,4.18
452,Kidal,ML,2021-06-07 04:26:55,18.4411,1.4078,89.22,13,15,6.96
453,Marathon,US,2021-06-07 04:26:55,44.9,-89.7668,75.15,77,1,10.83
454,Neuquen,AR,2021-06-07 04:26:56,-38.9516,-68.0591,46.29,71,0,0.0
455,Fare,PF,2021-06-07 04:25:26,-16.7,-151.0167,80.87,77,39,9.66
456,Maloy,NO,2021-06-07 04:26:56,61.9353,5.1136,54.73,87,12,8.34
457,San Matias,BO,2021-06-07 04:26:56,-16.3667,-58.4,77.68,48,83,1.88
458,Srandakan,ID,2021-06-07 04:24:14,-7.9386,110.2506,68.74,68,49,8.41
459,Nyurba,RU,2021-06-07 04:26:57,63.2842,118.3319,57.31,29,46,17.11
460,Teyateyaneng,LS,2021-06-07 04:26:57,-29.1472,27.7489,34.74,80,0,2.51
461,Labrea,BR,2021-06-07 04:26:58,-7.2586,-64.7981,72.79,96,100,1.03
462,Balakhta,RU,2021-06-07 04:26:58,55.38,91.6,60.67,78,97,14.5
463,Guasdualito,VE,2021-06-07 04:26:58,7.2424,-70.7324,70.45,97,100,3.0
464,Borogontsy,RU,2021-06-07 04:26:59,62.6683,131.1683,58.46,54,99,16.51
465,San Carlos De Bariloche,AR,2021-06-07 04:26:07,-41.1456,-71.3082,34.75,84,100,6.64
466,Hami,CN,2021-06-07 04:26:07,42.8,93.45,78.13,10,3,11.16
467,Humaita,BR,2021-06-07 04:26:59,-7.5061,-63.0208,73.58,94,100,1.48
468,Kununurra,AU,2021-06-07 04:26:10,-15.7667,128.7333,87.78,20,10,4.61
469,Buin,CL,2021-06-07 04:26:59,-33.7333,-70.75,62.06,56,100,2.06
470,Grand Gaube,MU,2021-06-07 04:27:00,-20.0064,57.6608,76.37,78,14,3.0
471,At-Bashi,KG,2021-06-07 04:25:38,41.1702,75.8106,62.33,55,76,2.71
472,Morro Bay,US,2021-06-07 04:27:00,35.3658,-120.8499,58.08,85,42,4.0
473,Birobidzhan,RU,2021-06-07 04:27:00,48.8,132.95,79.68,34,19,7.65
474,Lethem,GY,2021-06-07 04:27:01,3.3803,-59.7968,74.61,90,23,8.41
475,Tebingtinggi,ID,2021-06-07 04:27:01,3.3285,99.1625,87.85,56,78,2.51
476,Coquimbo,CL,2021-06-07 04:27:01,-29.9533,-71.3436,55.13,82,90,2.66
477,Cazanesti,RO,2021-06-07 04:27:02,44.6167,27.0167,60.8,79,0,2.35
478,Isangel,VU,2021-06-07 04:24:22,-19.55,169.2667,75.31,69,75,11.5
479,Mendi,PG,2021-06-07 04:27:02,-6.1761,143.6513,63.23,89,100,1.97
480,Petropavlovsk-Kamchatskiy,RU,2021-06-07 04:27:03,53.0452,158.6483,46.99,93,75,4.05
481,Aranos,NA,2021-06-07 04:26:27,-24.1333,19.1167,45.28,62,0,14.9
482,Adrar,MR,2021-06-07 04:25:34,20.5022,-10.0711,88.11,14,0,17.45
483,Jizan,SA,2021-06-07 04:27:03,17.3333,42.6667,86.94,61,21,5.82
484,Tual,ID,2021-06-07 04:22:42,-5.6667,132.75,81.39,79,90,13.15
485,Richards Bay,ZA,2021-06-07 04:25:46,-28.783,32.0377,56.52,81,1,7.56
486,Bilma,NE,2021-06-07 04:27:04,18.6853,12.9164,84.9,19,86,7.56
487,Saulkrasti,LV,2021-06-07 04:27:04,57.2622,24.4147,64.35,75,1,3.8
488,Komsomolskiy,UZ,2021-06-07 04:26:34,40.4272,71.7189,90.82,28,81,2.3
489,Gizo,SB,2021-06-07 04:23:11,-8.103,156.8419,84.92,68,70,3.29
490,Tarija,BO,2021-06-07 04:25:19,-21.5355,-64.7296,52.99,65,52,0.87
491,San Policarpo,PH,2021-06-07 04:27:05,12.1791,125.5072,83.14,74,89,3.83
492,Uruzgan,AF,2021-06-07 04:27:05,32.8333,66.0,86.09,10,0,5.97
493,Namatanai,PG,2021-06-07 04:23:23,-3.6667,152.4333,83.75,69,71,4.9
494,Dobson,US,2021-06-07 04:25:59,36.3957,-80.7226,72.45,96,90,1.21
495,Akyab,MM,2021-06-07 04:26:42,20.15,92.9,82.08,85,100,8.66
496,Bac Lieu,VN,2021-06-07 04:26:42,9.285,105.7244,91.38,55,99,17.18
497,Mabaruma,GY,2021-06-07 04:27:06,8.2,-59.7833,73.0,99,89,2.51
498,Walvis Bay,NA,2021-06-07 04:27:06,-22.9575,14.5053,70.75,26,0,12.59
499,Jalu,LY,2021-06-07 04:22:27,29.0331,21.5482,71.2,36,0,9.1
500,Apple Valley,US,2021-06-07 04:22:57,34.5008,-117.1859,72.55,39,19,14.72
501,Hoa Binh,VN,2021-06-07 04:27:07,20.8133,105.3383,91.29,87,100,3.06
502,Havre-Saint-Pierre,CA,2021-06-07 04:27:07,50.2334,-63.5986,43.16,87,75,0.0
503,Cherskiy,RU,2021-06-07 04:22:47,68.75,161.3,71.29,33,87,20.36
504,Ankang,CN,2021-06-07 04:25:53,32.68,109.0172,90.95,38,100,1.3
505,Dudinka,RU,2021-06-07 04:27:08,69.4058,86.1778,34.59,79,99,8.86
506,Kamenka,RU,2021-06-07 04:27:08,51.3223,42.7678,59.76,84,95,3.65
507,Agarak,AM,2021-06-07 04:27:08,39.2068,46.5446,56.97,90,98,1.81
508,Esperance,AU,2021-06-07 04:24:24,-33.8667,121.9,55.24,58,87,26.04
509,Moth,IN,2021-06-07 04:27:09,25.7167,78.95,99.37,29,38,10.6
510,Nchelenge,ZM,2021-06-07 04:27:09,-9.3451,28.734,60.21,78,23,6.69
511,Pasighat,IN,2021-06-07 04:27:09,28.0667,95.3333,77.61,91,96,0.45
512,Sartell,US,2021-06-07 04:24:36,45.6216,-94.2069,84.72,42,75,8.75
513,Noeux-Les-Mines,FR,2021-06-07 04:27:10,50.4801,2.6657,53.67,92,26,2.33
514,Kiunga,PG,2021-06-07 04:22:48,-6.1219,141.2906,81.36,89,97,3.85
515,Portree,GB,2021-06-07 04:27:10,57.4129,-6.1942,48.85,74,100,4.07
516,Masvingo,ZW,2021-06-07 04:27:10,-20.0637,30.8277,52.05,88,92,8.9
517,Kyzyl-Suu,KG,2021-06-07 04:27:11,42.3414,78.0056,66.16,49,100,5.48
518,Alice Springs,AU,2021-06-07 04:25:14,-23.7,133.8833,74.21,21,19,11.99
519,Ndele,CF,2021-06-07 04:27:11,8.4109,20.6473,69.57,92,94,4.07
520,Jertih,MY,2021-06-07 04:27:11,5.7336,102.4897,89.47,61,100,1.48
521,Taltal,CL,2021-06-07 04:27:12,-25.4,-70.4833,60.01,76,0,4.34
522,Dwarka,IN,2021-06-07 04:27:12,22.2394,68.9678,87.08,63,17,11.72
523,Thomasville,US,2021-06-07 04:27:13,35.8826,-80.082,73.42,96,94,1.99
524,San Cristobal,VE,2021-06-07 04:27:13,7.7669,-72.225,65.71,98,100,2.82
525,Beira,MZ,2021-06-07 04:27:13,-19.8436,34.8389,64.49,100,75,10.36
526,Hlukhiv,UA,2021-06-07 04:27:13,51.6782,33.9162,55.87,94,50,7.43
527,Jalingo,NG,2021-06-07 04:27:14,8.8833,11.3667,74.39,94,99,3.44
528,Hofn,IS,2021-06-07 04:24:49,64.2539,-15.2082,47.01,97,100,12.21
529,Villamontes,BO,2021-06-07 04:27:14,-21.25,-63.5,62.37,84,100,1.7
530,Asfi,MA,2021-06-07 04:26:50,32.2994,-9.2372,65.55,90,0,11.9
531,Shiraz,IR,2021-06-07 04:27:15,29.6036,52.5388,87.24,13,0,0.0
532,San Juan,AR,2021-06-07 04:27:15,-31.5375,-68.5364,63.73,64,1,1.41
533,Caravelas,BR,2021-06-07 04:27:15,-17.7125,-39.2481,71.92,85,42,3.51
534,Vardo,NO,2021-06-07 04:27:15,70.3705,31.1107,43.0,72,7,7.02
535,Santa Vitoria Do Palmar,BR,2021-06-07 04:25:53,-33.5189,-53.3681,50.72,79,8,6.13
536,Yarada,IN,2021-06-07 04:23:48,17.65,83.2667,91.72,55,20,13.94
537,Katsuura,JP,2021-06-07 04:26:25,35.1333,140.3,77.04,82,98,4.52
538,Alamosa,US,2021-06-07 04:27:16,37.4695,-105.87,57.18,72,1,4.61
539,Gayny,RU,2021-06-07 04:27:16,60.3071,54.3241,63.73,57,94,8.25
540,Skoghall,SE,2021-06-07 04:27:17,59.3232,13.4655,59.56,94,93,6.15
541,Ilo,PE,2021-06-07 04:27:17,-17.6394,-71.3375,62.13,84,83,5.03
542,Sale,MA,2021-06-07 04:27:17,34.0389,-6.8166,63.75,100,0,3.44
543,Manggar,ID,2021-06-07 04:27:18,-2.8833,108.2667,87.08,63,19,11.39
544,Bata,GQ,2021-06-07 04:27:18,1.8639,9.7658,76.64,89,99,0.67
545,Plouzane,FR,2021-06-07 04:27:18,48.3833,-4.6167,57.29,94,90,4.9
546,Nakamura,JP,2021-06-07 04:27:18,32.9833,132.9333,79.77,56,100,4.07
547,Smithers,CA,2021-06-07 04:24:02,54.7804,-127.1743,53.92,54,40,11.5
548,Gillette,US,2021-06-07 04:27:06,44.2911,-105.5022,67.05,53,2,24.0
549,Kavaratti,IN,2021-06-07 04:23:07,10.5669,72.642,82.62,76,100,12.62
550,Massakory,TD,2021-06-07 04:27:19,12.996,15.7293,86.81,49,40,6.22
551,Melilla,ES,2021-06-07 04:27:19,35.2937,-2.9383,66.58,88,0,1.14
552,Idenao,CM,2021-06-07 04:27:20,4.2475,9.0047,72.84,91,99,0.94
553,Tambo,PE,2021-06-07 04:27:20,-14.8,-73.9167,32.07,44,9,1.43
554,Kuvandyk,RU,2021-06-07 04:27:20,51.4781,57.3552,66.51,44,98,7.16
555,Pangai,TO,2021-06-07 04:27:21,-19.8,-174.35,78.91,69,75,6.91
556,Coari,BR,2021-06-07 04:27:21,-4.085,-63.1414,74.91,90,84,2.37
557,Valguarnera Caropepe,IT,2021-06-07 04:27:21,37.4955,14.3888,64.6,52,77,3.78
558,Cap Malheureux,MU,2021-06-07 04:27:22,-19.9842,57.6142,76.46,78,12,3.0
559,Oxapampa,PE,2021-06-07 04:27:22,-10.5775,-75.4017,57.51,98,68,2.62
560,Ahipara,NZ,2021-06-07 04:25:42,-35.1667,173.1667,61.74,88,98,10.96
561,Mzimba,MW,2021-06-07 04:25:15,-11.9,33.6,54.82,87,96,10.47
562,Zeya,RU,2021-06-07 04:27:23,53.75,127.2667,84.47,22,20,6.73
563,Kaseda,JP,2021-06-07 04:25:19,31.4167,130.3167,81.63,66,100,2.64
564,San Patricio,US,2021-06-07 04:25:39,28.017,-97.5169,82.89,90,4,15.05
565,Rocha,UY,2021-06-07 04:27:23,-34.4833,-54.3333,45.72,89,97,3.18
566,Kwekwe,ZW,2021-06-07 04:27:24,-18.9281,29.8149,45.25,96,28,6.62
567,Oum Hadjer,TD,2021-06-07 04:27:24,13.2954,19.6966,85.3,45,69,8.81
568,Healesville,AU,2021-06-07 04:27:24,-37.65,145.5167,64.02,71,100,1.01
569,Calabozo,VE,2021-06-07 04:27:24,8.9242,-67.4293,74.44,89,95,2.01
570,Kanniyakumari,IN,2021-06-07 04:27:25,8.0833,77.5667,84.06,74,37,16.98
571,Yeppoon,AU,2021-06-07 04:25:52,-23.1333,150.7333,74.98,69,32,10.96
572,Dibrugarh,IN,2021-06-07 04:27:25,27.4833,94.9,75.25,100,90,4.72
573,Kichera,RU,2021-06-07 04:27:15,55.9375,110.0997,59.0,44,100,2.35
574,Yozgat,TR,2021-06-07 04:27:26,39.5833,35.3333,55.36,57,6,1.95
575,Turukhansk,RU,2021-06-07 04:24:47,65.8167,87.9833,38.32,60,85,10.33
576,Parambu,BR,2021-06-07 04:27:26,-6.2111,-40.6944,69.76,68,63,3.6
577,Dunedin,NZ,2021-06-07 04:27:26,-45.8742,170.5036,51.8,75,69,14.0
578,Gigmoto,PH,2021-06-07 04:27:27,13.7796,124.39,85.91,72,100,6.17
579,Boysun,UZ,2021-06-07 04:27:27,38.2061,67.1986,88.12,16,0,3.31
580,Brae,GB,2021-06-07 04:27:27,60.3964,-1.353,42.71,78,97,2.19
581,Great Falls,US,2021-06-07 04:25:05,47.5002,-111.3008,56.16,47,90,4.0
582,Nizwa,OM,2021-06-07 04:26:27,22.9333,57.5333,90.3,42,5,3.0
583,Gamba,GA,2021-06-07 04:23:45,-2.65,10.0,74.57,96,100,4.65
584,Turayf,SA,2021-06-07 04:27:28,31.6725,38.6637,70.05,32,0,16.11
585,Zimapan,MX,2021-06-07 04:27:28,20.75,-99.35,66.07,69,94,3.65
586,Cooma,AU,2021-06-07 04:27:28,-36.2333,149.1333,53.37,50,99,9.62
587,Norton,ZW,2021-06-07 04:27:29,-17.8833,30.7,29.08,92,68,7.81
588,Brigantine,US,2021-06-07 04:25:29,39.4101,-74.3646,76.01,90,1,12.12
589,Severobaykalsk,RU,2021-06-07 04:27:29,55.65,109.3167,52.12,50,100,0.78
590,Maningrida,AU,2021-06-07 04:25:12,-12.0667,134.2667,86.16,53,8,9.86
